stratum,phase,window_tokens,uniform_expected_unique_experts,observed_unique_mean,observed_unique_median,observed_unique_min,observed_unique_max,observed_over_uniform_mean,effective_expert_count_mean,top128_concentration_mean,top16_concentration_mean,top256_concentration_mean,top32_concentration_mean,top64_concentration_mean
math,prefill,8,74.7397383398046,41.44748802525582,41.0,14.0,79.0,0.5545575746708479,33.957826868006876,1.0,0.658319725669497,1.0,0.8740534168843893,0.9988231071739604
math,prefill,16,138.56926479073724,64.74652090209021,63.0,21.0,142.0,0.46725023041630687,47.846995695095714,0.9999557377612761,0.5774067484873487,1.0,0.7838612142464246,0.9569910272277228
math,prefill,32,239.63571484583883,99.60197368421052,98.0,32.0,216.0,0.4156391034962628,66.58355226511783,0.9936459247076024,0.5020500730994152,1.0,0.6943466739766082,0.8809586074561403
math,prefill,64,367.11268783684136,151.43442260007086,151.0,52.0,297.0,0.41250119545684016,92.72599099048206,0.9532166370549947,0.4329527057319341,0.9997406557186503,0.6076746120040737,0.7962314650305526
math,prefill,128,470.99934916823327,188.7966856060606,189.0,75.0,365.0,0.40084277385832545,96.88190758087426,0.937943818063447,0.4426406397964015,0.9990022786458334,0.612448212594697,0.7899015299479166
math,prefill,256,508.71669263939754,221.18359375,227.0,126.0,399.0,0.43478737173420295,102.09114550165809,0.9361831665039062,0.41676241556803384,0.9984399159749349,0.5988279978434244,0.7886282602945963
math,prefill,512,511.97894510307776,271.8466796875,281.0,162.0,411.0,0.5309723813598791,110.6227064081888,0.9197057723999024,0.4049435297648112,0.9938870747884114,0.5828693389892579,0.7696008682250977
math,decode,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
math,decode,2,19.8046875,16.661512586805557,17.0,10.0,20.0,0.8412913653298268,16.07054956142777,1.0,0.932977294921875,1.0,1.0,1.0
math,decode,4,38.84330928325653,27.605211046006943,28.0,12.0,40.0,0.7106812358520188,25.045421114156767,1.0,0.7096364339192708,1.0,0.9864078097873263,1.0
math,decode,8,74.7397383398046,44.662570529513886,44.0,14.0,79.0,0.5975746172197618,37.31836542965061,1.0,0.6200156317816841,1.0,0.83665771484375,0.9986680772569444
math,decode,16,138.56926479073724,70.20065646701389,69.0,20.0,141.0,0.5066105862149779,53.17130544817918,0.9999851650661893,0.5399204678005642,1.0,0.7466657850477431,0.9367123074001736
